x(m),y(m),z(m),Vx(m/s),Vy(m/s),Vz(m/s),Bx(T),By(T),Bz(T),t(s)
1.654891599540e-01,6.411981930330e-05,-1.185157625482e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.559000000000e-08
1.656273815837e-01,6.417356512269e-05,-1.186138844985e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.560000000000e-08
1.657656032135e-01,6.422731094207e-05,-1.187120064488e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.561000000000e-08
1.659038248433e-01,6.428105676146e-05,-1.188101283991e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.562000000000e-08
1.660420464731e-01,6.433480258084e-05,-1.189082503494e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.563000000000e-08
1.661802681029e-01,6.438854840023e-05,-1.190063722997e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.564000000000e-08
1.663184897327e-01,6.444229421961e-05,-1.191044942500e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.565000000000e-08
1.664567113625e-01,6.449604003899e-05,-1.192026162003e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.566000000000e-08
1.665949329923e-01,6.454978585838e-05,-1.193007381506e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.567000000000e-08
1.667331546221e-01,6.460353167776e-05,-1.193988601009e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.568000000000e-08
1.668713762518e-01,6.465727749715e-05,-1.194969820512e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.569000000000e-08
1.670095978816e-01,6.471102331653e-05,-1.195951040015e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.570000000000e-08
1.671478195114e-01,6.476476913592e-05,-1.196932259518e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.571000000000e-08
1.672860411412e-01,6.481851495530e-05,-1.197913479020e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.572000000000e-08
1.674242627710e-01,6.487226077468e-05,-1.198894698523e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.573000000000e-08
1.675624844008e-01,6.492600659407e-05,-1.199875918026e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.574000000000e-08
1.677007060306e-01,6.497975241345e-05,-1.200857137529e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.575000000000e-08
1.678389276604e-01,6.503349823284e-05,-1.201838357032e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.576000000000e-08
1.679771492902e-01,6.508724405222e-05,-1.202819576535e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.577000000000e-08
1.681153709199e-01,6.514098987161e-05,-1.203800796038e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.578000000000e-08
1.682535925497e-01,6.519473569099e-05,-1.204782015541e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.579000000000e-08
1.683918141795e-01,6.524848151037e-05,-1.205763235044e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.580000000000e-08
1.685300358093e-01,6.530222732976e-05,-1.206744454547e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.581000000000e-08
1.686682574391e-01,6.535597314914e-05,-1.207725674050e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.582000000000e-08
1.688064790689e-01,6.540971896853e-05,-1.208706893553e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.583000000000e-08
1.689447006987e-01,6.546346478791e-05,-1.209688113056e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.584000000000e-08
1.690829223285e-01,6.551721060730e-05,-1.210669332559e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.585000000000e-08
1.692211439583e-01,6.557095642668e-05,-1.211650552062e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.586000000000e-08
1.693593655880e-01,6.562470224606e-05,-1.212631771565e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.587000000000e-08
1.694975872178e-01,6.567844806545e-05,-1.213612991068e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.588000000000e-08
1.696358088476e-01,6.573219388483e-05,-1.214594210571e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.589000000000e-08
1.697740304774e-01,6.578593970422e-05,-1.215575430074e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.590000000000e-08
1.699122521072e-01,6.583968552360e-05,-1.216556649577e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.591000000000e-08
1.700504737370e-01,6.589343134299e-05,-1.217537869080e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.592000000000e-08
1.701886953668e-01,6.594717716237e-05,-1.218519088583e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.593000000000e-08
1.703269169966e-01,6.600092298175e-05,-1.219500308086e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.594000000000e-08
1.704651386264e-01,6.605466880114e-05,-1.220481527589e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.595000000000e-08
1.706033602561e-01,6.610841462052e-05,-1.221462747092e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.596000000000e-08
1.707415818859e-01,6.616216043991e-05,-1.222443966595e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.597000000000e-08
1.708798035157e-01,6.621590625929e-05,-1.223425186098e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.598000000000e-08
1.710180251455e-01,6.626965207868e-05,-1.224406405601e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.599000000000e-08
1.711562467753e-01,6.632339789806e-05,-1.225387625104e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.600000000000e-08
1.712944684051e-01,6.637714371744e-05,-1.226368844607e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.601000000000e-08
1.714326900349e-01,6.643088953683e-05,-1.227350064110e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.602000000000e-08
1.715709116647e-01,6.648463535621e-05,-1.228331283613e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.603000000000e-08
1.717091332945e-01,6.653838117560e-05,-1.229312503116e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.604000000000e-08
1.718473549242e-01,6.659212699498e-05,-1.230293722619e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.605000000000e-08
1.719855765540e-01,6.664587281437e-05,-1.231274942122e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.606000000000e-08
1.721237981838e-01,6.669961863375e-05,-1.232256161625e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.607000000000e-08
1.722620198136e-01,6.675336445313e-05,-1.233237381128e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.608000000000e-08
1.724002414434e-01,6.680711027252e-05,-1.234218600631e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.609000000000e-08
1.725384630732e-01,6.686085609190e-05,-1.235199820134e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.610000000000e-08
1.726766847030e-01,6.691460191129e-05,-1.236181039637e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.611000000000e-08
1.728149063328e-01,6.696834773067e-05,-1.237162259140e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612000000000e-08
1.729531279626e-01,6.702209355006e-05,-1.238143478643e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.613000000000e-08
1.730913495923e-01,6.707583936944e-05,-1.239124698146e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.614000000000e-08
1.732295712221e-01,6.712958518882e-05,-1.240105917649e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.615000000000e-08
1.733677928519e-01,6.718333100821e-05,-1.241087137152e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.616000000000e-08
1.735060144817e-01,6.723707682759e-05,-1.242068356655e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.617000000000e-08
1.736442361115e-01,6.729082264698e-05,-1.243049576158e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.618000000000e-08
1.737824577413e-01,6.734456846636e-05,-1.244030795661e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.619000000000e-08
1.739206793711e-01,6.739831428575e-05,-1.245012015164e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.620000000000e-08
1.740589010009e-01,6.745206010513e-05,-1.245993234667e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.621000000000e-08
1.741971226307e-01,6.750580592451e-05,-1.246974454170e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.622000000000e-08
1.743353442604e-01,6.755955174390e-05,-1.247955673673e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.623000000000e-08
1.744735658902e-01,6.761329756328e-05,-1.248936893176e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.624000000000e-08
1.746117875200e-01,6.766704338267e-05,-1.249918112679e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.625000000000e-08
1.747500091498e-01,6.772078920205e-05,-1.250899332182e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.626000000000e-08
1.748882307796e-01,6.777453502144e-05,-1.251880551685e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.627000000000e-08
1.750264524094e-01,6.782828084082e-05,-1.252861771188e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.628000000000e-08
1.751646740392e-01,6.788202666020e-05,-1.253842990691e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.629000000000e-08
1.753028956690e-01,6.793577247959e-05,-1.254824210194e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.630000000000e-08
1.754411172988e-01,6.798951829897e-05,-1.255805429697e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.631000000000e-08
1.755793389285e-01,6.804326411836e-05,-1.256786649200e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.632000000000e-08
1.757175605583e-01,6.809700993774e-05,-1.257767868703e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.633000000000e-08
1.758557821881e-01,6.815075575713e-05,-1.258749088206e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.634000000000e-08
1.759940038179e-01,6.820450157651e-05,-1.259730307709e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.635000000000e-08
1.761322254477e-01,6.825824739589e-05,-1.260711527212e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.636000000000e-08
1.762704470775e-01,6.831199321528e-05,-1.261692746715e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.637000000000e-08
1.764086687073e-01,6.836573903466e-05,-1.262673966218e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.638000000000e-08
1.765468903371e-01,6.841948485405e-05,-1.263655185721e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.639000000000e-08
1.766851119669e-01,6.847323067343e-05,-1.264636405224e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.640000000000e-08
1.768233335967e-01,6.852697649282e-05,-1.265617624727e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.641000000000e-08
1.769615552264e-01,6.858072231220e-05,-1.266598844230e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.642000000000e-08
1.770997768562e-01,6.863446813158e-05,-1.267580063733e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.643000000000e-08
1.772379984860e-01,6.868821395097e-05,-1.268561283236e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.644000000000e-08
1.773762201158e-01,6.874195977035e-05,-1.269542502738e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.645000000000e-08
1.775144417456e-01,6.879570558974e-05,-1.270523722241e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.646000000000e-08
1.776526633754e-01,6.884945140912e-05,-1.271504941744e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.647000000000e-08
1.777908850052e-01,6.890319722851e-05,-1.272486161247e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.648000000000e-08
1.779291066350e-01,6.895694304789e-05,-1.273467380750e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.649000000000e-08
1.780673282648e-01,6.901068886727e-05,-1.274448600253e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.650000000000e-08
1.782055498945e-01,6.906443468666e-05,-1.275429819756e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.651000000000e-08
1.783437715243e-01,6.911818050604e-05,-1.276411039259e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.652000000000e-08
1.784819931541e-01,6.917192632543e-05,-1.277392258762e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.653000000000e-08
1.786202147839e-01,6.922567214481e-05,-1.278373478265e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.654000000000e-08
1.787584364137e-01,6.927941796420e-05,-1.279354697768e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.655000000000e-08
1.788966580435e-01,6.933316378358e-05,-1.280335917271e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.656000000000e-08
1.790348796733e-01,6.938690960296e-05,-1.281317136774e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.657000000000e-08
1.791731013031e-01,6.944065542235e-05,-1.282298356277e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.658000000000e-08
1.793113229329e-01,6.949440124173e-05,-1.283279575780e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.659000000000e-08
1.794495445626e-01,6.954814706112e-05,-1.284260795283e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.660000000000e-08
1.795877661924e-01,6.960189288050e-05,-1.285242014786e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.661000000000e-08
1.797259878222e-01,6.965563869989e-05,-1.286223234289e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.662000000000e-08
1.798642094520e-01,6.970938451927e-05,-1.287204453792e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.663000000000e-08
1.800024310818e-01,6.976313033865e-05,-1.288185673295e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.664000000000e-08
1.801406527116e-01,6.981687615804e-05,-1.289166892798e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.665000000000e-08
1.802788743414e-01,6.987062197742e-05,-1.290148112301e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.666000000000e-08
1.804170959712e-01,6.992436779681e-05,-1.291129331804e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.667000000000e-08
1.805553176010e-01,6.997811361619e-05,-1.292110551307e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.668000000000e-08
1.806935392307e-01,7.003185943558e-05,-1.293091770810e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.669000000000e-08
1.808317608605e-01,7.008560525496e-05,-1.294072990313e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.670000000000e-08
1.809699824903e-01,7.013935107434e-05,-1.295054209816e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.671000000000e-08
1.811082041201e-01,7.019309689373e-05,-1.296035429319e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.672000000000e-08
1.812464257499e-01,7.024684271311e-05,-1.297016648822e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.673000000000e-08
1.813846473797e-01,7.030058853250e-05,-1.297997868325e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.674000000000e-08
1.815228690095e-01,7.035433435188e-05,-1.298979087828e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.675000000000e-08
1.816610906393e-01,7.040808017127e-05,-1.299960307331e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.676000000000e-08
1.817993122691e-01,7.046182599065e-05,-1.300941526834e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.677000000000e-08
1.819375338988e-01,7.051557181003e-05,-1.301922746337e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.678000000000e-08
1.820757555286e-01,7.056931762942e-05,-1.302903965840e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.679000000000e-08
1.822139771584e-01,7.062306344880e-05,-1.303885185343e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.680000000000e-08
1.823521987882e-01,7.067680926819e-05,-1.304866404846e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.681000000000e-08
1.824904204180e-01,7.073055508757e-05,-1.305847624349e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.682000000000e-08
1.826286420478e-01,7.078430090696e-05,-1.306828843852e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.683000000000e-08
1.827668636776e-01,7.083804672634e-05,-1.307810063355e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.684000000000e-08
1.829050853074e-01,7.089179254572e-05,-1.308791282858e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.685000000000e-08
1.830433069372e-01,7.094553836511e-05,-1.309772502361e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.686000000000e-08
1.831815285669e-01,7.099928418449e-05,-1.310753721864e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.687000000000e-08
1.833197501967e-01,7.105303000388e-05,-1.311734941367e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.688000000000e-08
1.834579718265e-01,7.110677582326e-05,-1.312716160870e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.689000000000e-08
1.835961934563e-01,7.116052164265e-05,-1.313697380373e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.690000000000e-08
1.837344150861e-01,7.121426746203e-05,-1.314678599876e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.691000000000e-08
1.838726367159e-01,7.126801328141e-05,-1.315659819379e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.692000000000e-08
1.840108583457e-01,7.132175910080e-05,-1.316641038882e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.693000000000e-08
1.841490799755e-01,7.137550492018e-05,-1.317622258385e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.694000000000e-08
