# magnet_name: BD-004
# timestamp: 2026-01-12_15-47-20
# filename: 2017-03-06_BD-004_teste
# 
# distance traveled[m]: 0.25
# particle_mass[MeV/c²]: 939.3
# particle_charge[e]: 1
# initial_kinetic_energy[MeV]: 1
# initial_position[m]: (-0.05, 0, 0)
# initial_velocity_direction: [1, 0, 0]
# initial_speed[m/s]: 1.3823e+07
# time_step[s]: 1.00e-11
# total_time[s]: 1.00e-07
# x(m), y(m), z(m), Vx(m/s), Vy(m/s), Vz(m/s), Bx(T), By(T), Bz(T), t(s)
1.024674810722e+00,3.982038325961e-04,-7.284418056043e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.775000000000e-08
1.024813032352e+00,3.982575784155e-04,-7.285399275546e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.776000000000e-08
1.024951253982e+00,3.983113242349e-04,-7.286380495049e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.777000000000e-08
1.025089475611e+00,3.983650700543e-04,-7.287361714552e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.778000000000e-08
1.025227697241e+00,3.984188158736e-04,-7.288342934055e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.779000000000e-08
1.025365918871e+00,3.984725616930e-04,-7.289324153558e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.780000000000e-08
1.025504140501e+00,3.985263075124e-04,-7.290305373061e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.781000000000e-08
1.025642362131e+00,3.985800533318e-04,-7.291286592564e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.782000000000e-08
1.025780583760e+00,3.986337991512e-04,-7.292267812067e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.783000000000e-08
1.025918805390e+00,3.986875449706e-04,-7.293249031570e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.784000000000e-08
1.026057027020e+00,3.987412907899e-04,-7.294230251073e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.785000000000e-08
1.026195248650e+00,3.987950366093e-04,-7.295211470576e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.786000000000e-08
1.026333470279e+00,3.988487824287e-04,-7.296192690079e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.787000000000e-08
1.026471691909e+00,3.989025282481e-04,-7.297173909582e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.788000000000e-08
1.026609913539e+00,3.989562740675e-04,-7.298155129085e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.789000000000e-08
1.026748135169e+00,3.990100198869e-04,-7.299136348588e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.790000000000e-08
1.026886356799e+00,3.990637657062e-04,-7.300117568091e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.791000000000e-08
1.027024578428e+00,3.991175115256e-04,-7.301098787594e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.792000000000e-08
1.027162800058e+00,3.991712573450e-04,-7.302080007097e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.793000000000e-08
1.027301021688e+00,3.992250031644e-04,-7.303061226599e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.794000000000e-08
1.027439243318e+00,3.992787489838e-04,-7.304042446102e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.795000000000e-08
1.027577464948e+00,3.993324948032e-04,-7.305023665605e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.796000000000e-08
1.027715686577e+00,3.993862406226e-04,-7.306004885108e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.797000000000e-08
1.027853908207e+00,3.994399864419e-04,-7.306986104611e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.798000000000e-08
1.027992129837e+00,3.994937322613e-04,-7.307967324114e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.799000000000e-08
1.028130351467e+00,3.995474780807e-04,-7.308948543617e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.800000000000e-08
1.028268573097e+00,3.996012239001e-04,-7.309929763120e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.801000000000e-08
1.028406794726e+00,3.996549697195e-04,-7.310910982623e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.802000000000e-08
1.028545016356e+00,3.997087155389e-04,-7.311892202126e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.803000000000e-08
1.028683237986e+00,3.997624613582e-04,-7.312873421629e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.804000000000e-08
1.028821459616e+00,3.998162071776e-04,-7.313854641132e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.805000000000e-08
1.028959681245e+00,3.998699529970e-04,-7.314835860635e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.806000000000e-08
1.029097902875e+00,3.999236988164e-04,-7.315817080138e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.807000000000e-08
1.029236124505e+00,3.999774446358e-04,-7.316798299641e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.808000000000e-08
1.029374346135e+00,4.000311904552e-04,-7.317779519144e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.809000000000e-08
1.029512567765e+00,4.000849362745e-04,-7.318760738647e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.810000000000e-08
1.029650789394e+00,4.001386820939e-04,-7.319741958150e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.811000000000e-08
1.029789011024e+00,4.001924279133e-04,-7.320723177653e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.812000000000e-08
1.029927232654e+00,4.002461737327e-04,-7.321704397156e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.813000000000e-08
1.030065454284e+00,4.002999195521e-04,-7.322685616659e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.814000000000e-08
1.030203675914e+00,4.003536653715e-04,-7.323666836162e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.815000000000e-08
1.030341897543e+00,4.004074111909e-04,-7.324648055665e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.816000000000e-08
1.030480119173e+00,4.004611570102e-04,-7.325629275168e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.817000000000e-08
1.030618340803e+00,4.005149028296e-04,-7.326610494671e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.818000000000e-08
1.030756562433e+00,4.005686486490e-04,-7.327591714174e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.819000000000e-08
1.030894784062e+00,4.006223944684e-04,-7.328572933677e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.820000000000e-08
1.031033005692e+00,4.006761402878e-04,-7.329554153180e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.821000000000e-08
1.031171227322e+00,4.007298861072e-04,-7.330535372683e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.822000000000e-08
1.031309448952e+00,4.007836319265e-04,-7.331516592186e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.823000000000e-08
1.031447670582e+00,4.008373777459e-04,-7.332497811689e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.824000000000e-08
1.031585892211e+00,4.008911235653e-04,-7.333479031192e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.825000000000e-08
1.031724113841e+00,4.009448693847e-04,-7.334460250695e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.826000000000e-08
1.031862335471e+00,4.009986152041e-04,-7.335441470198e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.827000000000e-08
1.032000557101e+00,4.010523610235e-04,-7.336422689701e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.828000000000e-08
1.032138778731e+00,4.011061068429e-04,-7.337403909204e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.829000000000e-08
1.032277000360e+00,4.011598526622e-04,-7.338385128707e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.830000000000e-08
1.032415221990e+00,4.012135984816e-04,-7.339366348210e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.831000000000e-08
1.032553443620e+00,4.012673443010e-04,-7.340347567713e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.832000000000e-08
1.032691665250e+00,4.013210901204e-04,-7.341328787216e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.833000000000e-08
1.032829886880e+00,4.013748359398e-04,-7.342310006719e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.834000000000e-08
1.032968108509e+00,4.014285817592e-04,-7.343291226222e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.835000000000e-08
1.033106330139e+00,4.014823275785e-04,-7.344272445725e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.836000000000e-08
1.033244551769e+00,4.015360733979e-04,-7.345253665228e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.837000000000e-08
1.033382773399e+00,4.015898192173e-04,-7.346234884731e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.838000000000e-08
1.033520995028e+00,4.016435650367e-04,-7.347216104234e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.839000000000e-08
1.033659216658e+00,4.016973108561e-04,-7.348197323737e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.840000000000e-08
1.033797438288e+00,4.017510566755e-04,-7.349178543240e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.841000000000e-08
1.033935659918e+00,4.018048024948e-04,-7.350159762743e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.842000000000e-08
1.034073881548e+00,4.018585483142e-04,-7.351140982246e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.843000000000e-08
1.034212103177e+00,4.019122941336e-04,-7.352122201749e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.844000000000e-08
1.034350324807e+00,4.019660399530e-04,-7.353103421252e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.845000000000e-08
1.034488546437e+00,4.020197857724e-04,-7.354084640755e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.846000000000e-08
1.034626768067e+00,4.020735315918e-04,-7.355065860258e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.847000000000e-08
1.034764989697e+00,4.021272774112e-04,-7.356047079761e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.848000000000e-08
1.034903211326e+00,4.021810232305e-04,-7.357028299264e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.849000000000e-08
1.035041432956e+00,4.022347690499e-04,-7.358009518767e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.850000000000e-08
1.035179654586e+00,4.022885148693e-04,-7.358990738270e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.851000000000e-08
1.035317876216e+00,4.023422606887e-04,-7.359971957773e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.852000000000e-08
1.035456097846e+00,4.023960065081e-04,-7.360953177276e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.853000000000e-08
1.035594319475e+00,4.024497523275e-04,-7.361934396779e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.854000000000e-08
1.035732541105e+00,4.025034981468e-04,-7.362915616282e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.855000000000e-08
1.035870762735e+00,4.025572439662e-04,-7.363896835785e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.856000000000e-08
1.036008984365e+00,4.026109897856e-04,-7.364878055288e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.857000000000e-08
1.036147205994e+00,4.026647356050e-04,-7.365859274791e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.858000000000e-08
1.036285427624e+00,4.027184814244e-04,-7.366840494294e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.859000000000e-08
1.036423649254e+00,4.027722272438e-04,-7.367821713797e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.860000000000e-08
1.036561870884e+00,4.028259730631e-04,-7.368802933300e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.861000000000e-08
1.036700092514e+00,4.028797188825e-04,-7.369784152803e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.862000000000e-08
1.036838314143e+00,4.029334647019e-04,-7.370765372306e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.863000000000e-08
1.036976535773e+00,4.029872105213e-04,-7.371746591808e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.864000000000e-08
1.037114757403e+00,4.030409563407e-04,-7.372727811311e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.865000000000e-08
1.037252979033e+00,4.030947021601e-04,-7.373709030814e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.866000000000e-08
1.037391200663e+00,4.031484479795e-04,-7.374690250317e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.867000000000e-08
1.037529422292e+00,4.032021937988e-04,-7.375671469820e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.868000000000e-08
1.037667643922e+00,4.032559396182e-04,-7.376652689323e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.869000000000e-08
1.037805865552e+00,4.033096854376e-04,-7.377633908826e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.870000000000e-08
1.037944087182e+00,4.033634312570e-04,-7.378615128329e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.871000000000e-08
1.038082308812e+00,4.034171770764e-04,-7.379596347832e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.872000000000e-08
1.038220530441e+00,4.034709228958e-04,-7.380577567335e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.873000000000e-08
1.038358752071e+00,4.035246687151e-04,-7.381558786838e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.874000000000e-08
1.038496973701e+00,4.035784145345e-04,-7.382540006341e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.875000000000e-08
1.038635195331e+00,4.036321603539e-04,-7.383521225844e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.876000000000e-08
1.038773416960e+00,4.036859061733e-04,-7.384502445347e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.877000000000e-08
1.038911638590e+00,4.037396519927e-04,-7.385483664850e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.878000000000e-08
1.039049860220e+00,4.037933978121e-04,-7.386464884353e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.879000000000e-08
1.039188081850e+00,4.038471436315e-04,-7.387446103856e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.880000000000e-08
1.039326303480e+00,4.039008894508e-04,-7.388427323359e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.881000000000e-08
1.039464525109e+00,4.039546352702e-04,-7.389408542862e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.882000000000e-08
1.039602746739e+00,4.040083810896e-04,-7.390389762365e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.883000000000e-08
1.039740968369e+00,4.040621269090e-04,-7.391370981868e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.884000000000e-08
1.039879189999e+00,4.041158727284e-04,-7.392352201371e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.885000000000e-08
1.040017411629e+00,4.041696185478e-04,-7.393333420874e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.886000000000e-08
1.040155633258e+00,4.042233643671e-04,-7.394314640377e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.887000000000e-08
1.040293854888e+00,4.042771101865e-04,-7.395295859880e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.888000000000e-08
1.040432076518e+00,4.043308560059e-04,-7.396277079383e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.889000000000e-08
1.040570298148e+00,4.043846018253e-04,-7.397258298886e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.890000000000e-08
1.040708519778e+00,4.044383476447e-04,-7.398239518389e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.891000000000e-08
1.040846741407e+00,4.044920934641e-04,-7.399220737892e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.892000000000e-08
1.040984963037e+00,4.045458392834e-04,-7.400201957395e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.893000000000e-08
1.041123184667e+00,4.045995851028e-04,-7.401183176898e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.894000000000e-08
1.041261406297e+00,4.046533309222e-04,-7.402164396401e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.895000000000e-08
1.041399627926e+00,4.047070767416e-04,-7.403145615904e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.896000000000e-08
1.041537849556e+00,4.047608225610e-04,-7.404126835407e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.897000000000e-08
1.041676071186e+00,4.048145683804e-04,-7.405108054910e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.898000000000e-08
1.041814292816e+00,4.048683141998e-04,-7.406089274413e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.899000000000e-08
1.041952514446e+00,4.049220600191e-04,-7.407070493916e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.900000000000e-08
1.042090736075e+00,4.049758058385e-04,-7.408051713419e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.901000000000e-08
1.042228957705e+00,4.050295516579e-04,-7.409032932922e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.902000000000e-08
1.042367179335e+00,4.050832974773e-04,-7.410014152425e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.903000000000e-08
1.042505400965e+00,4.051370432967e-04,-7.410995371928e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.904000000000e-08
1.042643622595e+00,4.051907891161e-04,-7.411976591431e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.905000000000e-08
1.042781844224e+00,4.052445349354e-04,-7.412957810934e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.906000000000e-08
1.042920065854e+00,4.052982807548e-04,-7.413939030437e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.907000000000e-08
1.043058287484e+00,4.053520265742e-04,-7.414920249940e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.908000000000e-08
